start_time,end_time,time_range,search_name,alert,duration_values,duration,cpu,read_count,write_count,read_bytes,write_bytes,memory_mb
12/08/2024:20:00:00,12/10/2024:20:00:00,"(Timestamp('2024-12-08 20:00:00'), Timestamp('2024-12-10 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,36.211,8.15,72338.0,483.0,534302720.0,880640.0,8.5703125
12/08/2024:20:00:00,12/10/2024:20:00:00,"(Timestamp('2024-12-08 20:00:00'), Timestamp('2024-12-10 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,30.332,7.25,48955.0,678.0,381059072.0,770048.0,22.67578125
12/08/2024:20:00:00,12/10/2024:20:00:00,"(Timestamp('2024-12-08 20:00:00'), Timestamp('2024-12-10 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,26.164,4.48,48437.0,578.0,207544320.0,688128.0,9.6796875
12/08/2024:20:00:00,12/10/2024:20:00:00,"(Timestamp('2024-12-08 20:00:00'), Timestamp('2024-12-10 20:00:00'))",Known Services Killed by Ransomware,0,,22.774,5.29,37414.0,457.0,282148864.0,618496.0,26.1328125
12/08/2024:20:00:00,12/10/2024:20:00:00,"(Timestamp('2024-12-08 20:00:00'), Timestamp('2024-12-10 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,35.145,6.38,62846.0,496.0,445870080.0,798720.0,20.9296875
12/08/2024:20:00:00,12/10/2024:20:00:00,"(Timestamp('2024-12-08 20:00:00'), Timestamp('2024-12-10 20:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,67.378,24.31,203598.0,487.0,1752436736.0,1449984.0,20.73046875
12/08/2024:20:00:00,12/10/2024:20:00:00,"(Timestamp('2024-12-08 20:00:00'), Timestamp('2024-12-10 20:00:00'))",Windows Event For Service Disabled,0,,24.714,6.670000000000001,52704.0,509.0,350281728.0,634880.0,28.32421875
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",Clop Ransomware Known Service Name,0,,9.308,2.25,19684.0,317.0,59129856.0,237568.0,15.71875
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",Detect New Local Admin account,0,,9.288,2.77,40254.0,262.0,64733184.0,221184.0,20.55078125
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,13.693,6.43,73177.0,404.0,115138560.0,352256.0,17.30859375
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,11.152,5.18,47632.0,390.0,77565952.0,290816.0,18.3828125
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",Kerberoasting spn request with RC4 encryption,0,,9.587,3.85,54363.0,546.0,69382144.0,344064.0,9.67578125
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",Known Services Killed by Ransomware,0,,11.074,4.85,37736.0,399.0,102600704.0,339968.0,24.16796875
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,13.478,5.51,66943.0,606.0,120791040.0,434176.0,15.1484375
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,26.873,15.489999999999998,173973.0,527.0,280707072.0,757760.0,37.3125
12/19/2024:12:00:00,12/21/2024:12:00:00,"(Timestamp('2024-12-19 12:00:00'), Timestamp('2024-12-21 12:00:00'))",Windows Event For Service Disabled,0,,13.412,6.69,59629.0,487.0,207261696.0,368640.0,40.76171875
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",Clop Ransomware Known Service Name,0,,4.538,1.82,14516.0,359.0,12275712.0,139264.0,19.734375
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",Detect New Local Admin account,0,,6.632000000000001,2.97,61302.0,347.0,30896128.0,172032.0,22.34765625
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,12.997,6.380000000000001,70936.0,385.0,130285568.0,303104.0,21.4296875
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,11.274,6.119999999999999,47801.0,639.0,94867456.0,339968.0,26.78515625
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",Kerberoasting spn request with RC4 encryption,0,,7.271,3.44,44381.0,421.0,52121600.0,212992.0,20.14453125
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",Known Services Killed by Ransomware,0,,8.096,4.16,36028.0,417.0,57753600.0,245760.0,24.625
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,11.839,4.98,58581.0,431.0,117878784.0,294912.0,28.94921875
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,39.816,23.05,201638.0,530.0,577339392.0,937984.0,48.38671875
12/04/2024:04:00:00,12/06/2024:04:00:00,"(Timestamp('2024-12-04 04:00:00'), Timestamp('2024-12-06 04:00:00'))",Windows Event For Service Disabled,0,,11.504,6.739999999999999,56846.0,470.0,124276736.0,319488.0,45.14453125
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",Clop Ransomware Known Service Name,0,,28.393,3.0700000000000003,26557.0,504.0,226865152.0,651264.0,19.86328125
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",Detect New Local Admin account,0,,33.381,4.8100000000000005,85037.0,413.0,248602624.0,729088.0,24.08984375
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,33.344,6.54,78307.0,523.0,400297984.0,753664.0,22.7109375
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,34.552,10.6,61966.0,855.0,374902784.0,880640.0,30.60546875
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",Kerberoasting spn request with RC4 encryption,0,,28.969,4.21,57376.0,604.0,261189632.0,753664.0,15.71875
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",Known Services Killed by Ransomware,9,,31.495,5.56,52361.0,597.0,350396416.0,864256.0,29.6953125
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,30.616,5.2700000000000005,70456.0,596.0,270118912.0,761856.0,38.44140625
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,48.481,11.24,155917.0,768.0,820436992.0,1216512.0,31.6171875
02/12/2025:00:00:00,02/14/2025:00:00:00,"(Timestamp('2025-02-12 00:00:00'), Timestamp('2025-02-14 00:00:00'))",Windows Event For Service Disabled,2,,31.263,7.46,82802.0,609.0,478887936.0,724992.0,35.26953125
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",Clop Ransomware Known Service Name,0,,7.786,2.54,28365.0,383.0,56143872.0,225280.0,17.71875
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",Detect New Local Admin account,0,,8.709,3.04,52999.0,350.0,52858880.0,217088.0,25.5625
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,10.817,5.37,81375.0,669.0,74653696.0,372736.0,-38.890625
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,2,,18.891,9.19,64845.0,822.0,89022464.0,573440.0,56.1796875
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",Kerberoasting spn request with RC4 encryption,0,,7.917,3.51,59295.0,506.0,40271872.0,245760.0,22.1328125
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",Known Services Killed by Ransomware,3,,13.865,5.14,56802.0,562.0,102715392.0,417792.0,25.09375
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,11.642,4.430000000000001,69756.0,514.0,94875648.0,311296.0,30.93359375
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,34.299,14.49,190190.0,576.0,617177088.0,819200.0,44.7578125
02/22/2025:04:00:00,02/24/2025:04:00:00,"(Timestamp('2025-02-22 04:00:00'), Timestamp('2025-02-24 04:00:00'))",Windows Event For Service Disabled,1,,13.209,6.050000000000001,83102.0,561.0,157925376.0,352256.0,35.38671875
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",Clop Ransomware Known Service Name,0,,6.506,2.22,29332.0,448.0,9539584.0,237568.0,18.0625
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",Detect New Local Admin account,0,,10.987,3.58,83719.0,553.0,35717120.0,311296.0,21.7890625
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,9.895,4.92,87953.0,464.0,24887296.0,278528.0,16.60546875
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,16.969,11.21,71415.0,753.0,35647488.0,491520.0,28.796875
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,7.83,3.37,64096.0,507.0,11202560.0,311296.0,20.1171875
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",Known Services Killed by Ransomware,11,,10.612,4.32,60147.0,585.0,38723584.0,368640.0,37.57421875
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,9.168,4.19,77739.0,517.0,36552704.0,270336.0,33.59765625
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,19.615,14.03,206394.0,488.0,160186368.0,475136.0,33.66015625
02/17/2025:08:00:00,02/19/2025:08:00:00,"(Timestamp('2025-02-17 08:00:00'), Timestamp('2025-02-19 08:00:00'))",Windows Event For Service Disabled,2,,10.115,5.16,89270.0,608.0,46923776.0,352256.0,32.09375
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",Clop Ransomware Known Service Name,0,,17.935,2.26,18987.0,343.0,143724544.0,421888.0,18.078125
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",Detect New Local Admin account,0,,21.841,3.92,64357.0,385.0,136339456.0,499712.0,21.828125
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,29.001,6.529999999999999,68646.0,541.0,395366400.0,741376.0,7.2421875
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,23.382,5.49,44701.0,418.0,290488320.0,536576.0,16.4609375
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,21.808,3.65,50402.0,440.0,171008000.0,524288.0,21.4765625
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",Known Services Killed by Ransomware,0,,18.937,4.44,34281.0,495.0,229568512.0,585728.0,27.2265625
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,27.1,5.239999999999999,62508.0,486.0,287002624.0,630784.0,21.8828125
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,53.191,16.029999999999998,164401.0,514.0,1173278720.0,1171456.0,25.4375
12/21/2024:08:00:00,12/23/2024:08:00:00,"(Timestamp('2024-12-21 08:00:00'), Timestamp('2024-12-23 08:00:00'))",Windows Event For Service Disabled,0,,21.53,5.8100000000000005,52400.0,472.0,322322432.0,503808.0,26.17578125
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",Clop Ransomware Known Service Name,0,,8.696,2.49,33440.0,401.0,55009280.0,315392.0,5.34765625
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",Detect New Local Admin account,0,,11.612,5.1,127359.0,444.0,37036032.0,323584.0,21.94140625
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,12.08,4.77,76019.0,526.0,64339968.0,401408.0,-49.546875
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,2,,19.555,12.47,62165.0,827.0,77799424.0,647168.0,-44.92578125
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",Kerberoasting spn request with RC4 encryption,0,,11.15,4.02,59531.0,502.0,54059008.0,311296.0,23.91015625
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",Known Services Killed by Ransomware,3,,12.849,4.43,52391.0,661.0,77287424.0,544768.0,-42.8671875
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,11.737,4.48,72024.0,451.0,53886976.0,299008.0,22.33984375
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,27.947,10.04,164741.0,503.0,276545536.0,647168.0,19.5078125
03/30/2025:08:00:00,04/01/2025:08:00:00,"(Timestamp('2025-03-30 08:00:00'), Timestamp('2025-04-01 08:00:00'))",Windows Event For Service Disabled,1,,13.661,5.86,80310.0,612.0,107393024.0,421888.0,47.3203125
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",Clop Ransomware Known Service Name,0,,40.032,3.31,33547.0,505.0,572461056.0,880640.0,16.90625
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",Detect New Local Admin account,0,,46.27,5.82,114942.0,392.0,522149888.0,970752.0,20.125
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,44.247,8.35,100135.0,518.0,549769216.0,966656.0,17.02734375
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,44.925,11.61,75812.0,810.0,601067520.0,1056768.0,40.625
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",Kerberoasting spn request with RC4 encryption,0,,40.297,4.83,70979.0,560.0,457789440.0,909312.0,23.12890625
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",Known Services Killed by Ransomware,3,,42.012,6.85,67382.0,809.0,518782976.0,1277952.0,14.37109375
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,41.294,6.45,88994.0,622.0,398983168.0,946176.0,27.0625
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,82.471,24.37,255177.0,829.0,1885077504.0,1892352.0,12.9375
01/25/2025:12:00:00,01/27/2025:12:00:00,"(Timestamp('2025-01-25 12:00:00'), Timestamp('2025-01-27 12:00:00'))",Windows Event For Service Disabled,63,,41.675,8.71,98820.0,653.0,578842624.0,1036288.0,35.78515625
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",Clop Ransomware Known Service Name,0,,13.644,2.43,28047.0,444.0,140058624.0,335872.0,17.375
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",Detect New Local Admin account,0,,17.308,4.029999999999999,81877.0,374.0,166268928.0,397312.0,23.98828125
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,19.071,4.76,70998.0,461.0,167714816.0,458752.0,18.2421875
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,27.846,12.94,57153.0,774.0,202113024.0,790528.0,29.0703125
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",Kerberoasting spn request with RC4 encryption,0,,13.208,3.54,56528.0,495.0,86814720.0,348160.0,25.51953125
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",Known Services Killed by Ransomware,3,,20.962,4.38,48657.0,551.0,180948992.0,618496.0,24.37890625
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,17.345,4.64,64301.0,698.0,159535104.0,544768.0,29.66796875
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",Windows AD Replication Request Initiated from Unsanctioned Location,0,,33.085,10.17,155554.0,548.0,421715968.0,794624.0,37.453125
03/19/2025:04:00:00,03/21/2025:04:00:00,"(Timestamp('2025-03-19 04:00:00'), Timestamp('2025-03-21 04:00:00'))",Windows Event For Service Disabled,2,,20.699,6.08,72639.0,591.0,295477248.0,520192.0,40.63671875
12/02/2024:20:00:00,12/04/2024:20:00:00,"(Timestamp('2024-12-02 20:00:00'), Timestamp('2024-12-04 20:00:00'))",Clop Ransomware Known Service Name,0,,20.213,2.38,16327.0,398.0,136912896.0,450560.0,19.95703125
12/02/2024:20:00:00,12/04/2024:20:00:00,"(Timestamp('2024-12-02 20:00:00'), Timestamp('2024-12-04 20:00:00'))",Detect New Local Admin account,0,,23.984,3.01,51490.0,440.0,146485248.0,532480.0,26.10546875
12/02/2024:20:00:00,12/04/2024:20:00:00,"(Timestamp('2024-12-02 20:00:00'), Timestamp('2024-12-04 20:00:00'))",ESCU Network Share Discovery Via Dir Command Rule,0,,37.502,8.59,75657.0,492.0,549101568.0,806912.0,25.25
12/02/2024:20:00:00,12/04/2024:20:00:00,"(Timestamp('2024-12-02 20:00:00'), Timestamp('2024-12-04 20:00:00'))",ESCU Windows Rapid Authentication On Multiple Hosts Rule,0,,31.105,7.53,52296.0,722.0,411025408.0,761856.0,35.28125
12/02/2024:20:00:00,12/04/2024:20:00:00,"(Timestamp('2024-12-02 20:00:00'), Timestamp('2024-12-04 20:00:00'))",Kerberoasting spn request with RC4 encryption,0,,26.07,4.279999999999999,48904.0,467.0,207847424.0,581632.0,31.44921875
12/02/2024:20:00:00,12/04/2024:20:00:00,"(Timestamp('2024-12-02 20:00:00'), Timestamp('2024-12-04 20:00:00'))",Known Services Killed by Ransomware,0,,24.023,5.23,36500.0,615.0,253911040.0,749568.0,21.0703125
12/02/2024:20:00:00,12/04/2024:20:00:00,"(Timestamp('2024-12-02 20:00:00'), Timestamp('2024-12-04 20:00:00'))",Non Chrome Process Accessing Chrome Default Dir,0,,35.08,6.59,63122.0,527.0,420368384.0,798720.0,41.03515625
